update_date,open,high,low,close
2013-10-18,976.1481 ,976.1481 ,976.1481 ,976.1481 
2013-10-21,967.0134 ,967.0134 ,967.0134 ,967.0134 
2013-10-22,946.3484 ,946.3484 ,946.3484 ,946.3484 
2013-10-23,937.5364 ,937.5364 ,937.5364 ,937.5364 
2013-10-24,924.6670 ,924.6670 ,924.6670 ,924.6670 
2013-10-25,916.6287 ,916.6287 ,916.6287 ,916.6287 
2013-10-28,921.3280 ,921.3280 ,921.3280 ,921.3280 
2013-10-29,919.3359 ,919.3359 ,919.3359 ,919.3359 
2013-10-30,922.0257 ,922.0257 ,922.0257 ,922.0257 
2013-10-31,920.1321 ,920.1321 ,920.1321 ,920.1321 
2013-11-01,941.0645 ,941.0645 ,941.0645 ,941.0645 
2013-11-04,948.7731 ,948.7731 ,948.7731 ,948.7731 
2013-11-05,944.8259 ,944.8259 ,944.8259 ,944.8259 
2013-11-06,942.8246 ,942.8246 ,942.8246 ,942.8246 
2013-11-07,943.8043 ,943.8043 ,943.8043 ,943.8043 
2013-11-08,937.4829 ,937.4829 ,937.4829 ,937.4829 
2013-11-11,940.1499 ,940.1499 ,940.1499 ,940.1499 
2013-11-12,941.0726 ,941.0726 ,941.0726 ,941.0726 
2013-11-13,940.8773 ,940.8773 ,940.8773 ,940.8773 
2013-11-14,934.9988 ,934.9988 ,934.9988 ,934.9988 
2013-11-15,929.1285 ,929.1285 ,929.1285 ,929.1285 
2013-11-18,930.2930 ,930.2930 ,930.2930 ,930.2930 
2013-11-19,939.9832 ,939.9832 ,939.9832 ,939.9832 
2013-11-20,939.9349 ,939.9349 ,939.9349 ,939.9349 
2013-11-21,930.2616 ,930.2616 ,930.2616 ,930.2616 
2013-11-22,929.3423 ,929.3423 ,929.3423 ,929.3423 
2013-11-25,931.0936 ,931.0936 ,931.0936 ,931.0936 
2013-11-26,939.0666 ,939.0666 ,939.0666 ,939.0666 
2013-11-27,934.3023 ,934.3023 ,934.3023 ,934.3023 
2013-11-28,937.0743 ,937.0743 ,937.0743 ,937.0743 
2013-11-29,937.2651 ,937.2651 ,937.2651 ,937.2651 
2013-12-02,934.6395 ,934.6395 ,934.6395 ,934.6395 
2013-12-03,937.2410 ,937.2410 ,937.2410 ,937.2410 
2013-12-04,949.8892 ,949.8892 ,949.8892 ,949.8892 
2013-12-05,942.8146 ,942.8146 ,942.8146 ,942.8146 
2013-12-06,938.9513 ,938.9513 ,938.9513 ,938.9513 
2013-12-09,942.8328 ,942.8328 ,942.8328 ,942.8328 
2013-12-10,940.1773 ,940.1773 ,940.1773 ,940.1773 
2013-12-11,935.0307 ,935.0307 ,935.0307 ,935.0307 
2013-12-12,928.4895 ,928.4895 ,928.4895 ,928.4895 
2013-12-13,911.8789 ,911.8789 ,911.8789 ,911.8789 
2013-12-16,915.7885 ,915.7885 ,915.7885 ,915.7885 
2013-12-17,908.1955 ,908.1955 ,908.1955 ,908.1955 
2013-12-18,904.2804 ,904.2804 ,904.2804 ,904.2804 
2013-12-19,905.5302 ,905.5302 ,905.5302 ,905.5302 
2013-12-20,902.4206 ,902.4206 ,902.4206 ,902.4206 
2013-12-23,889.1995 ,889.1995 ,889.1995 ,889.1995 
2013-12-24,895.3775 ,895.3775 ,895.3775 ,895.3775 
2013-12-25,897.9476 ,897.9476 ,897.9476 ,897.9476 
2013-12-26,892.6267 ,892.6267 ,892.6267 ,892.6267 
2013-12-27,902.5301 ,902.5301 ,902.5301 ,902.5301 
2013-12-30,906.5569 ,906.5569 ,906.5569 ,906.5569 
2013-12-31,906.5984 ,906.5984 ,906.5984 ,906.5984 
2014-01-02,903.0811 ,903.0811 ,903.0811 ,903.0811 
2014-01-03,897.6848 ,897.6848 ,897.6848 ,897.6848 
2014-01-06,888.9758 ,888.9758 ,888.9758 ,888.9758 
2014-01-07,892.7150 ,892.7150 ,892.7150 ,892.7150 
2014-01-08,888.1127 ,888.1127 ,888.1127 ,888.1127 
2014-01-09,883.9306 ,883.9306 ,883.9306 ,883.9306 
2014-01-10,875.7074 ,875.7074 ,875.7074 ,875.7074 
2014-01-13,866.3307 ,866.3307 ,866.3307 ,866.3307 
2014-01-14,875.8107 ,875.8107 ,875.8107 ,875.8107 
2014-01-15,874.0191 ,874.0191 ,874.0191 ,874.0191 
2014-01-16,873.7418 ,873.7418 ,873.7418 ,873.7418 
2014-01-17,869.9965 ,869.9965 ,869.9965 ,869.9965 
2014-01-20,855.8978 ,855.8978 ,855.8978 ,855.8978 
2014-01-21,841.9556 ,841.9556 ,841.9556 ,841.9556 
2014-01-22,846.5295 ,846.5295 ,846.5295 ,846.5295 
2014-01-23,871.8222 ,871.8222 ,871.8222 ,871.8222 
2014-01-24,870.4966 ,870.4966 ,870.4966 ,870.4966 
2014-01-27,858.3137 ,858.3137 ,858.3137 ,858.3137 
2014-01-28,851.7124 ,851.7124 ,851.7124 ,851.7124 
2014-01-29,859.9379 ,859.9379 ,859.9379 ,859.9379 
2014-01-30,862.5194 ,862.5194 ,862.5194 ,862.5194 
2014-02-07,849.6981 ,849.6981 ,849.6981 ,849.6981 
2014-02-10,848.5272 ,848.5272 ,848.5272 ,848.5272 
2014-02-11,843.1367 ,843.1367 ,843.1367 ,843.1367 
2014-02-12,847.5979 ,847.5979 ,847.5979 ,847.5979 
2014-02-13,848.1568 ,848.1568 ,848.1568 ,848.1568 
2014-02-14,855.8582 ,855.8582 ,855.8582 ,855.8582 
2014-02-17,868.3210 ,868.3210 ,868.3210 ,868.3210 
2014-02-18,856.3403 ,856.3403 ,856.3403 ,856.3403 
2014-02-19,860.2954 ,860.2954 ,860.2954 ,860.2954 
2014-02-20,848.6702 ,848.6702 ,848.6702 ,848.6702 
2014-02-21,847.4903 ,847.4903 ,847.4903 ,847.4903 
2014-02-24,820.4499 ,820.4499 ,820.4499 ,820.4499 
2014-02-25,815.2434 ,815.2434 ,815.2434 ,815.2434 
2014-02-26,817.2017 ,817.2017 ,817.2017 ,817.2017 
2014-02-27,820.6197 ,820.6197 ,820.6197 ,820.6197 
2014-02-28,811.8709 ,811.8709 ,811.8709 ,811.8709 
2014-03-03,804.0958 ,804.0958 ,804.0958 ,804.0958 
2014-03-04,805.2537 ,805.2537 ,805.2537 ,805.2537 
2014-03-05,807.0659 ,807.0659 ,807.0659 ,807.0659 
2014-03-06,792.9911 ,792.9911 ,792.9911 ,792.9911 
2014-03-07,768.9566 ,768.9566 ,768.9566 ,768.9566 
2014-03-10,738.3955 ,738.3955 ,738.3955 ,738.3955 
2014-03-11,744.5319 ,744.5319 ,744.5319 ,744.5319 
2014-03-12,741.3930 ,741.3930 ,741.3930 ,741.3930 
2014-03-13,752.0448 ,752.0448 ,752.0448 ,752.0448 
2014-03-14,743.4972 ,743.4972 ,743.4972 ,743.4972 
2014-03-17,733.2423 ,733.2423 ,733.2423 ,733.2423 
2014-03-18,735.6877 ,735.6877 ,735.6877 ,735.6877 
2014-03-19,735.7451 ,735.7451 ,735.7451 ,735.7451 
2014-03-20,736.7675 ,736.7675 ,736.7675 ,736.7675 
2014-03-21,736.4282 ,736.4282 ,736.4282 ,736.4282 
2014-03-24,746.4268 ,746.4268 ,746.4268 ,746.4268 
2014-03-25,760.9464 ,760.9464 ,760.9464 ,760.9464 
2014-03-26,760.2715 ,760.2715 ,760.2715 ,760.2715 
2014-03-27,758.6003 ,758.6003 ,758.6003 ,758.6003 
2014-03-28,782.5891 ,782.5891 ,782.5891 ,782.5891 
2014-03-31,794.5448 ,794.5448 ,794.5448 ,794.5448 
2014-04-01,801.0235 ,801.0235 ,801.0235 ,801.0235 
2014-04-02,785.1668 ,785.1668 ,785.1668 ,785.1668 
2014-04-03,799.9779 ,799.9779 ,799.9779 ,799.9779 
2014-04-04,807.9152 ,807.9152 ,807.9152 ,807.9152 
2014-04-08,824.7409 ,824.7409 ,824.7409 ,824.7409 
2014-04-09,818.6569 ,818.6569 ,818.6569 ,818.6569 
2014-04-10,816.1447 ,816.1447 ,816.1447 ,816.1447 
2014-04-11,813.8530 ,813.8530 ,813.8530 ,813.8530 
2014-04-14,802.6755 ,802.6755 ,802.6755 ,802.6755 
2014-04-15,811.3362 ,811.3362 ,811.3362 ,811.3362 
2014-04-16,796.5476 ,796.5476 ,796.5476 ,796.5476 
2014-04-17,794.3217 ,794.3217 ,794.3217 ,794.3217 
2014-04-18,779.6092 ,779.6092 ,779.6092 ,779.6092 
2014-04-21,779.5362 ,779.5362 ,779.5362 ,779.5362 
2014-04-22,777.2921 ,777.2921 ,777.2921 ,777.2921 
2014-04-23,784.0351 ,784.0351 ,784.0351 ,784.0351 
2014-04-24,792.1747 ,792.1747 ,792.1747 ,792.1747 
2014-04-25,792.4481 ,792.4481 ,792.4481 ,792.4481 
2014-04-28,758.4978 ,758.4978 ,758.4978 ,758.4978 
2014-04-29,769.0375 ,769.0375 ,769.0375 ,769.0375 
2014-04-30,762.6426 ,762.6426 ,762.6426 ,762.6426 
2014-05-05,768.9018 ,768.9018 ,768.9018 ,768.9018 
2014-05-06,765.2999 ,765.2999 ,765.2999 ,765.2999 
2014-05-07,746.5231 ,746.5231 ,746.5231 ,746.5231 
2014-05-08,733.3567 ,733.3567 ,733.3567 ,733.3567 
2014-05-09,733.3463 ,733.3463 ,733.3463 ,733.3463 
2014-05-12,738.7571 ,738.7571 ,738.7571 ,738.7571 
2014-05-13,737.7876 ,737.7876 ,737.7876 ,737.7876 
2014-05-14,736.1209 ,736.1209 ,736.1209 ,736.1209 
2014-05-15,735.1163 ,735.1163 ,735.1163 ,735.1163 
2014-05-16,714.7100 ,714.7100 ,714.7100 ,714.7100 
2014-05-19,704.5028 ,704.5028 ,704.5028 ,704.5028 
2014-05-20,697.3471 ,697.3471 ,697.3471 ,697.3471 
2014-05-21,705.9610 ,705.9610 ,705.9610 ,705.9610 
2014-05-22,711.8070 ,711.8070 ,711.8070 ,711.8070 
2014-05-23,704.9534 ,704.9534 ,704.9534 ,704.9534 
2014-05-26,719.3563 ,719.3563 ,719.3563 ,719.3563 
2014-05-27,721.4604 ,721.4604 ,721.4604 ,721.4604 
2014-05-28,704.7232 ,704.7232 ,704.7232 ,704.7232 
2014-05-29,700.7675 ,700.7675 ,700.7675 ,700.7675 
2014-05-30,679.7771 ,679.7771 ,679.7771 ,679.7771 
2014-06-03,682.5612 ,682.5612 ,682.5612 ,682.5612 
2014-06-04,690.8221 ,690.8221 ,690.8221 ,690.8221 
2014-06-05,688.2853 ,688.2853 ,688.2853 ,688.2853 
2014-06-06,689.2779 ,689.2779 ,689.2779 ,689.2779 
2014-06-09,690.2311 ,690.2311 ,690.2311 ,690.2311 
2014-06-10,686.2290 ,686.2290 ,686.2290 ,686.2290 
2014-06-11,681.7721 ,681.7721 ,681.7721 ,681.7721 
2014-06-12,668.1511 ,668.1511 ,668.1511 ,668.1511 
2014-06-13,667.8519 ,667.8519 ,667.8519 ,667.8519 
2014-06-16,662.2485 ,662.2485 ,662.2485 ,662.2485 
2014-06-17,669.4087 ,669.4087 ,669.4087 ,669.4087 
2014-06-18,666.6587 ,666.6587 ,666.6587 ,666.6587 
2014-06-19,665.2942 ,665.2942 ,665.2942 ,665.2942 
2014-06-20,677.7245 ,677.7245 ,677.7245 ,677.7245 
2014-06-23,690.1791 ,690.1791 ,690.1791 ,690.1791 
2014-06-24,682.9985 ,682.9985 ,682.9985 ,682.9985 
2014-06-25,691.2756 ,691.2756 ,691.2756 ,691.2756 
2014-06-26,714.2960 ,714.2960 ,714.2960 ,714.2960 
2014-06-27,705.0340 ,705.0340 ,705.0340 ,705.0340 
2014-06-30,693.8923 ,693.8923 ,693.8923 ,693.8923 
2014-07-01,700.1902 ,700.1902 ,700.1902 ,700.1902 
2014-07-02,714.8476 ,714.8476 ,714.8476 ,714.8476 
2014-07-03,711.1361 ,711.1361 ,711.1361 ,711.1361 
2014-07-04,709.4786 ,709.4786 ,709.4786 ,709.4786 
2014-07-07,704.6738 ,704.6738 ,704.6738 ,704.6738 
2014-07-08,716.9951 ,716.9951 ,716.9951 ,716.9951 
2014-07-09,698.5126 ,698.5126 ,698.5126 ,698.5126 
2014-07-10,703.2557 ,703.2557 ,703.2557 ,703.2557 
2014-07-11,709.3674 ,709.3674 ,709.3674 ,709.3674 
2014-07-14,711.7573 ,711.7573 ,711.7573 ,711.7573 
2014-07-15,714.0774 ,714.0774 ,714.0774 ,714.0774 
2014-07-16,714.3073 ,714.3073 ,714.3073 ,714.3073 
2014-07-17,706.2466 ,706.2466 ,706.2466 ,706.2466 
2014-07-18,680.7341 ,680.7341 ,680.7341 ,680.7341 
2014-07-21,680.7340 ,680.7340 ,680.7340 ,680.7340 
2014-07-22,677.8221 ,677.8221 ,677.8221 ,677.8221 
2014-07-23,674.9838 ,674.9838 ,674.9838 ,674.9838 
2014-07-24,666.3695 ,666.3695 ,666.3695 ,666.3695 
2014-07-25,672.0214 ,672.0214 ,672.0214 ,672.0214 
2014-07-28,684.3783 ,684.3783 ,684.3783 ,684.3783 
2014-07-29,686.4388 ,686.4388 ,686.4388 ,686.4388 
2014-07-30,679.1857 ,679.1857 ,679.1857 ,679.1857 
2014-07-31,682.0540 ,682.0540 ,682.0540 ,682.0540 
2014-08-01,674.7755 ,674.7755 ,674.7755 ,674.7755 
2014-08-04,686.2356 ,686.2356 ,686.2356 ,686.2356 
2014-08-05,684.5911 ,684.5911 ,684.5911 ,684.5911 
2014-08-06,680.2505 ,680.2505 ,680.2505 ,680.2505 
2014-08-07,678.6164 ,678.6164 ,678.6164 ,678.6164 
2014-08-08,675.6125 ,675.6125 ,675.6125 ,675.6125 
2014-08-11,671.4591 ,671.4591 ,671.4591 ,671.4591 
2014-08-12,0.0000 ,0.0000 ,0.0000 ,667.9966 
2014-08-13,0.0000 ,0.0000 ,0.0000 ,661.7872 
2014-08-14,0.0000 ,0.0000 ,0.0000 ,653.0171 
2014-08-15,0.0000 ,0.0000 ,0.0000 ,665.3736 
2014-08-18,0.0000 ,0.0000 ,0.0000 ,649.8037 
2014-08-19,653.7604 ,653.7604 ,653.7604 ,653.7604 
2014-08-20,651.9600 ,656.5159 ,644.8173 ,645.7178 
2014-08-21,646.7572 ,648.5115 ,643.7546 ,646.3813 
2014-08-22,645.5730 ,650.4861 ,641.5994 ,642.8117 
2014-08-25,641.8534 ,646.1720 ,638.3297 ,644.2359 
2014-08-26,647.1717 ,649.3847 ,641.1993 ,647.3590 
2014-08-27,648.3730 ,648.3730 ,635.2951 ,636.6085 
2014-08-28,0.0000 ,0.0000 ,0.0000 ,625.9892 
2014-08-29,625.9194 ,631.1039 ,624.2098 ,627.1974 
2014-09-01,626.4314 ,627.2633 ,617.4177 ,619.2869 
2014-09-02,619.3290 ,631.7862 ,617.4537 ,627.3949 
2014-09-03,625.5357 ,625.5744 ,602.7934 ,604.7841 
2014-09-04,604.7368 ,608.7605 ,593.9779 ,593.9779 
2014-09-05,594.5829 ,596.5712 ,583.7230 ,584.7145 
2014-09-09,589.2676 ,592.2922 ,583.0562 ,583.8161 
2014-09-10,582.0513 ,593.8139 ,568.2843 ,588.7352 
2014-09-11,586.2287 ,587.8217 ,577.1887 ,583.8524 
2014-09-12,586.1262 ,590.2435 ,583.2882 ,588.8198 
2014-09-15,595.9441 ,601.4747 ,586.9601 ,596.7804 
2014-09-16,598.1751 ,601.9012 ,589.1550 ,596.6790 
2014-09-17,0.0000 ,0.0000 ,0.0000 ,596.1115 
2014-09-18,594.8046 ,594.8067 ,589.0897 ,589.7732 
2014-09-19,586.0932 ,586.0932 ,572.2078 ,574.4547 
2014-09-22,571.0065 ,571.0065 ,554.1312 ,554.1314 
2014-09-23,550.9282 ,557.0175 ,550.1336 ,557.0173 
2014-09-24,555.3442 ,563.7486 ,554.3833 ,558.6542 
2014-09-25,558.6342 ,560.6356 ,546.3594 ,548.2730 
2014-09-26,546.0847 ,559.5145 ,545.2845 ,554.5204 
2014-09-29,553.3842 ,556.7008 ,531.2915 ,534.2829 
2014-09-30,535.3023 ,543.8697 ,535.3021 ,539.9077 
2014-10-08,548.2185 ,548.2185 ,531.2187 ,534.6277 
2014-10-09,535.2667 ,548.4199 ,534.5041 ,548.0456 
2014-10-10,544.9834 ,557.4506 ,539.5429 ,555.6367 
2014-10-13,561.4669 ,570.5989 ,561.4669 ,569.9081 
2014-10-14,571.7637 ,575.8734 ,567.5646 ,573.3649 
2014-10-15,574.3211 ,575.1982 ,563.0098 ,564.2289 
2014-10-16,555.2403 ,556.9834 ,545.8909 ,545.8909 
2014-10-17,548.3813 ,553.9088 ,546.2035 ,551.8917 
2014-10-20,552.3807 ,564.2323 ,552.3807 ,561.8355 
2014-10-21,560.5970 ,568.2255 ,558.1241 ,559.6116 
2014-10-22,562.1613 ,562.1787 ,550.5711 ,551.6151 
2014-10-23,549.4771 ,549.4771 ,535.7272 ,543.5053 
2014-10-24,541.1690 ,547.7449 ,536.8625 ,543.9014 
2014-10-27,542.6512 ,544.6451 ,535.0488 ,537.4187 
2014-10-28,536.7143 ,536.7143 ,531.5123 ,533.4405 
2014-10-29,534.6568 ,537.2885 ,531.3953 ,536.0079 
2014-10-30,536.6126 ,547.3070 ,534.6001 ,542.5998 
2014-10-31,540.5411 ,542.5693 ,536.0491 ,538.5335 
2014-11-03,536.0102 ,538.2827 ,526.1570 ,526.4570 
2014-11-04,522.6139 ,530.1331 ,518.4866 ,524.9868 
2014-11-05,522.5905 ,529.5699 ,515.0009 ,515.9975 
2014-11-06,516.7982 ,518.0965 ,507.4112 ,510.4474 
2014-11-07,511.4127 ,517.8015 ,509.7123 ,516.1008 
2014-11-10,515.5953 ,521.0483 ,514.1181 ,518.2592 
2014-11-11,515.8348 ,516.9484 ,511.0179 ,514.1678 
2014-11-12,516.7500 ,518.2980 ,510.6130 ,511.4980 
2014-11-13,510.2300 ,511.5332 ,507.5351 ,509.7897 
2014-11-14,507.7870 ,511.8120 ,506.4554 ,510.2167 
2014-11-17,511.5451 ,512.8359 ,507.8498 ,509.4379 
2014-11-18,506.8487 ,506.8487 ,488.9877 ,489.2324 
2014-11-19,487.0610 ,487.6075 ,471.6506 ,475.7227 
2014-11-20,476.5375 ,481.0290 ,475.1922 ,477.2500 
2014-11-21,474.4586 ,477.5801 ,467.6234 ,476.6726 
2014-11-24,482.3581 ,482.9657 ,470.6618 ,471.1437 
2014-11-25,481.2208 ,481.2208 ,459.9780 ,467.3327 
2014-11-26,464.2275 ,469.4821 ,459.6089 ,467.6743 
2014-11-27,469.3970 ,481.9670 ,468.8980 ,481.8300 
2014-11-28,480.8381 ,486.2091 ,480.1191 ,486.2091 
2014-12-01,479.1287 ,483.2401 ,471.1168 ,480.4455 
2014-12-02,488.7028 ,489.6420 ,473.0661 ,476.2481 
2014-12-03,475.2478 ,483.8597 ,472.7574 ,482.9438 
2014-12-04,482.0263 ,496.1788 ,481.8640 ,493.5983 
2014-12-05,493.7477 ,493.7477 ,487.0653 ,490.6910 
2014-12-08,489.3549 ,495.9149 ,479.3516 ,481.0217 
2014-12-09,479.7483 ,488.2545 ,470.4588 ,487.3091 
2014-12-10,485.4825 ,487.3010 ,474.9406 ,482.5381 
2014-12-11,479.9211 ,489.5202 ,478.6423 ,479.4277 
2014-12-12,478.9482 ,488.9503 ,478.7452 ,488.9502 
2014-12-15,487.6174 ,490.1408 ,482.0449 ,483.4460 
2014-12-16,478.6238 ,479.2779 ,472.8179 ,478.1765 
2014-12-17,476.6061 ,486.2599 ,474.8254 ,483.3754 
2014-12-18,485.6654 ,488.5296 ,483.6045 ,485.5802 
2014-12-19,487.6876 ,492.4317 ,486.5669 ,490.0859 
2014-12-22,488.3015 ,489.0649 ,481.2761 ,483.4076 
2014-12-23,480.5792 ,480.5792 ,470.3227 ,472.5764 
2014-12-24,472.7747 ,477.1782 ,469.5675 ,476.3955 
2014-12-25,476.1017 ,479.0614 ,471.9908 ,475.2796 
2014-12-26,475.1407 ,477.9002 ,472.3185 ,473.5290 
2014-12-29,474.2905 ,484.8722 ,474.2905 ,484.1133 
2014-12-30,483.9236 ,498.3267 ,483.9235 ,498.2538 
2014-12-31,508.6895 ,513.5461 ,501.8245 ,507.6256 
2015-01-05,503.3665 ,503.3665 ,496.4300 ,498.4615 
2015-01-06,496.2859 ,518.3079 ,494.4930 ,518.1741 
2015-01-07,517.9445 ,518.5952 ,504.5114 ,511.1580 
2015-01-08,511.9487 ,514.8307 ,504.3167 ,509.3348 
2015-01-09,511.1575 ,511.1575 ,503.9138 ,506.9102 
2015-01-12,505.2875 ,505.2875 ,494.5438 ,495.5445 
2015-01-13,494.3695 ,500.3553 ,491.3668 ,497.0564 
2015-01-14,494.6107 ,500.5353 ,487.5193 ,493.9795 
2015-01-15,495.1752 ,504.2506 ,491.4352 ,503.1962 
2015-01-16,502.8185 ,509.0993 ,499.2777 ,502.2244 
2015-01-19,500.9902 ,506.8147 ,493.5678 ,504.0086 
2015-01-20,503.0182 ,504.8510 ,497.1929 ,497.7728 
2015-01-21,498.1329 ,500.0464 ,481.0891 ,481.8669 
2015-01-22,481.9508 ,489.2468 ,480.0776 ,482.8870 
2015-01-23,482.3337 ,485.0862 ,470.4642 ,472.4353 
2015-01-26,471.6436 ,471.6436 ,464.5720 ,466.5480 
2015-01-27,465.4206 ,470.5754 ,463.3289 ,466.1425 
2015-01-28,468.1649 ,470.2497 ,462.2543 ,467.1686 
2015-01-29,467.1691 ,474.0033 ,466.5875 ,471.9262 
2015-01-30,471.9238 ,473.3811 ,468.2335 ,470.4696 
2015-02-02,471.4452 ,471.4452 ,467.1629 ,468.4738 
2015-02-03,468.4910 ,479.0651 ,468.4739 ,475.0866 
2015-02-04,476.3901 ,482.6671 ,467.0396 ,468.6375 
2015-02-05,472.2447 ,475.9098 ,467.9817 ,471.8363 
2015-02-06,471.8363 ,477.1261 ,469.5525 ,475.4399 
2015-02-09,475.5230 ,475.5230 ,470.8858 ,473.1927 
2015-02-10,474.2310 ,477.7770 ,473.1710 ,477.5032 
2015-02-11,479.0127 ,480.4652 ,474.5254 ,478.4443 
2015-02-12,477.8096 ,478.4418 ,472.8559 ,475.7831 
2015-02-13,476.8070 ,488.8340 ,475.8250 ,484.5200 
2015-02-16,483.8375 ,494.3700 ,483.8375 ,492.2916 
2015-02-17,491.8961 ,492.6064 ,484.4084 ,489.0120 
2015-02-25,486.0742 ,486.0742 ,475.1102 ,475.4608 
2015-02-26,476.7035 ,485.8592 ,475.8775 ,484.8853 
2015-02-27,485.6494 ,487.3891 ,479.8830 ,481.4131 
2015-03-02,481.0470 ,482.8510 ,474.5810 ,481.1700 
2015-03-03,481.1130 ,483.6682 ,477.6866 ,482.2255 
2015-03-04,481.6608 ,482.6986 ,474.1529 ,475.5583 
2015-03-05,473.7097 ,473.7097 ,457.9843 ,458.0130 
2015-03-06,457.1023 ,461.0070 ,447.8072 ,451.0662 
2015-03-09,450.9872 ,459.6845 ,450.9872 ,457.2450 
2015-03-10,457.0000 ,458.6606 ,452.5654 ,453.0241 
2015-03-11,452.3602 ,456.8098 ,449.8018 ,456.1428 
2015-03-12,455.8767 ,461.9410 ,453.1739 ,459.9600 
2015-03-13,459.8567 ,466.2524 ,454.9349 ,455.9164 
2015-03-16,455.2102 ,460.0315 ,452.4831 ,459.0316 
2015-03-17,458.9839 ,460.0341 ,454.3932 ,454.6815 
2015-03-18,453.4390 ,454.3821 ,438.2489 ,438.5076 
2015-03-19,436.9977 ,444.0089 ,435.4905 ,438.4394 
2015-03-20,438.4934 ,443.2873 ,430.4023 ,431.3285 
2015-03-23,431.2630 ,437.7587 ,429.9035 ,435.9261 
2015-03-24,437.8630 ,445.4770 ,435.7899 ,440.5799 
2015-03-25,442.1818 ,442.5229 ,431.4407 ,432.3846 
2015-03-26,431.3832 ,436.8907 ,425.8761 ,427.6532 
2015-03-27,427.4315 ,429.1091 ,413.0606 ,421.1836 
2015-03-30,421.4564 ,421.4564 ,407.9633 ,408.8776 
2015-03-31,408.1119 ,411.9789 ,399.8879 ,401.3084 
2015-04-01,401.0976 ,401.9722 ,390.7591 ,391.6055 
2015-04-02,388.1850 ,389.0098 ,380.1408 ,380.1450 
2015-04-03,375.0031 ,380.0463 ,370.2139 ,380.0463 
2015-04-07,380.1321 ,388.8881 ,380.0465 ,387.0159 
2015-04-08,387.8397 ,392.8088 ,377.1447 ,391.6837 
2015-04-09,389.6813 ,392.5187 ,376.9200 ,377.9198 
2015-04-10,389.3280 ,389.3280 ,367.9577 ,369.8685 
2015-04-13,371.6218 ,386.9308 ,371.6218 ,386.8974 
2015-04-14,391.8113 ,399.5224 ,387.7258 ,395.7450 
2015-04-15,398.5532 ,399.7802 ,386.3101 ,387.3114 
2015-04-16,387.1917 ,400.2235 ,387.1899 ,395.4078 
2015-04-17,387.5189 ,401.2230 ,387.5189 ,394.5025 
2015-04-20,393.6781 ,397.5407 ,386.7154 ,387.6365 
2015-04-21,387.1300 ,390.0902 ,378.9120 ,388.2243 
2015-04-22,389.0614 ,399.7433 ,386.2461 ,399.7414 
2015-04-23,403.3799 ,406.5084 ,395.3647 ,399.9218 
2015-04-24,403.6439 ,418.1969 ,403.3132 ,418.1830 
2015-04-27,421.0354 ,435.1379 ,421.0354 ,434.4181 
2015-04-28,433.6520 ,436.8996 ,423.1845 ,427.5439 
2015-04-29,427.5567 ,429.6080 ,413.2510 ,413.3184 
2015-04-30,409.7104 ,419.8613 ,407.2200 ,413.8328 
2015-05-04,416.9753 ,427.6553 ,410.5508 ,424.8862 
2015-05-05,427.7154 ,436.1903 ,424.2933 ,433.6497 
2015-05-06,434.8733 ,447.7213 ,433.0262 ,445.4183 
2015-05-07,444.3017 ,446.9660 ,431.1758 ,434.1977 
2015-05-08,434.6260 ,443.4436 ,428.2744 ,436.8034 
2015-05-11,438.9074 ,446.1411 ,437.8600 ,441.8166 
