update_date,close,position_all,net_position,pos_ratio,pos_ratio_ma10,pos_ratio_ma20
2015-11-03,349.0,1737976.0,66274.0,0.0381328625942,0.0138011375505,0.00416337367663
2015-11-04,351.0,1756308.0,90003.0,0.0512455674062,0.0223010724832,0.00706008774309
2015-11-05,345.5,1638408.0,67480.0,0.0411863223324,0.0280280126389,0.00950525153028
2015-11-06,347.5,1423176.0,80042.0,0.0562418140834,0.0349064487161,0.0121006930583
2015-11-09,348.5,1446346.0,64864.0,0.0448468070572,0.0407524229,0.014134090686
2015-11-10,348.0,1429260.0,68784.0,0.0481256034591,0.0457669768001,0.0166664055046
2015-11-11,345.0,1373558.0,71870.0,0.0523239644777,0.0503417771185,0.019389037585
2015-11-12,347.0,1298606.0,61751.0,0.0475517593481,0.0504083994481,0.0219161278825
2015-11-23,300.0,1030380.0,53164.0,0.0515964983792,0.0494954604295,0.0251427022358
2015-11-24,301.0,1118260.0,7162.0,0.00640459284961,0.0437655791987,0.0261995287462
2015-11-25,306.0,1128444.0,8801.0,0.00779923505287,0.0407322164446,0.0272666769976
2015-11-26,307.0,1100264.0,-14502.0,-0.0131804730501,0.034289612399,0.0282953424411
2015-11-27,302.5,1116010.0,-10245.0,-0.00918002526859,0.0292529776389,0.0286404951389
2015-11-30,293.5,1194970.0,-18735.0,-0.0156782178632,0.0220609744442,0.0284837115802
2015-12-01,292.5,1209948.0,-19392.0,-0.0160271350504,0.0159735802334,0.0283630015667
2015-12-02,293.5,1279512.0,-29178.0,-0.0228040065275,0.00888061923476,0.0273237980174
2015-12-03,290.0,1312398.0,-3606.0,-0.00274764210247,0.00337345857675,0.0268576178476
2015-12-04,289.0,1313442.0,-13302.0,-0.010127588428,-0.00239447620085,0.0240069616236
2015-12-07,293.5,1345876.0,-6828.0,-0.00507327569553,-0.00806145360833,0.0207170034106
2015-12-08,286.5,1311588.0,-26883.0,-0.0204965278731,-0.0107515656806,0.0165070067591
2015-12-09,287.0,1381228.0,-11297.0,-0.00817895380053,-0.0123493845659,0.0141914159393
2015-12-10,284.0,1419348.0,-24459.0,-0.0172325603023,-0.0127545932912,0.0107675095539
2015-12-11,287.0,1386810.0,-22290.0,-0.0160728578536,-0.0134438765497,0.00790455054459
2015-12-14,290.5,1453536.0,-4046.0,-0.00278355678841,-0.0121544104422,0.004953282001
2015-12-15,288.5,1495414.0,1247.0,0.000833882790986,-0.010468308658,0.00275263578769
2015-12-16,293.5,1508444.0,29916.0,0.0198323570514,-0.00620467230016,0.0013379734673
2015-12-17,293.0,1503214.0,-11647.0,-0.00774806514575,-0.00670471460449,-0.00166562801387
2015-12-18,300.5,1549110.0,-14055.0,-0.00907295156574,-0.00659925091827,-0.00449686355956
2015-12-22,308.0,1612972.0,-48825.0,-0.0302702092783,-0.00911894427654,-0.00859019894244
2015-12-23,302.5,1640652.0,-48499.0,-0.0295608087516,-0.0100253723644,-0.0103884690225
2015-12-25,304.5,1608498.0,-44404.0,-0.027605878279,-0.0119680648122,-0.0121587246891
2015-12-28,309.0,1642400.0,-39208.0,-0.0238723818802,-0.01263204697,-0.0126933201306
2015-12-29,316.0,1561474.0,-38157.0,-0.0244365260004,-0.0134684137847,-0.0134561451672
2015-12-30,321.0,1540646.0,-56056.0,-0.0363847373115,-0.016828531837,-0.0144914711396
2015-12-31,322.0,1456456.0,-67603.0,-0.0464160949593,-0.021553529612,-0.016010919135
2016-01-04,321.5,1558020.0,-95389.0,-0.0612245028947,-0.0296592156066,-0.0179319439534
2016-01-05,324.5,1568360.0,-63812.0,-0.0406870871484,-0.0329531178069,-0.0198289162057
2016-01-06,318.5,1539760.0,-54440.0,-0.0353561594015,-0.0355814385905,-0.0210903447544
2016-01-07,320.0,1558846.0,-46344.0,-0.0297296846513,-0.0355273861278,-0.0223231652022
2016-01-08,311.5,1476292.0,-65944.0,-0.0446686698837,-0.037038172241,-0.0235317723027
2016-01-11,305.5,1448216.0,-61280.0,-0.0423141299364,-0.0385089974067,-0.0252385311095
2016-01-12,300.5,1454950.0,-54008.0,-0.0371201759511,-0.0398337768138,-0.0262329118919
2016-01-13,300.5,1507986.0,-55671.0,-0.0369174514883,-0.0410818693626,-0.0272751415737
2016-01-14,305.0,1563116.0,-61249.0,-0.0391839121345,-0.0413617868449,-0.029095159341
2016-01-15,306.5,1612298.0,-16340.0,-0.0101346029084,-0.0377336376398,-0.0296435836259
2016-01-18,319.0,1558246.0,2587.0,0.0016601999941,-0.0314451673509,-0.0305521914788
2016-01-19,322.0,1605896.0,5977.0,0.00372190976253,-0.0270042676599,-0.0299786927334
2016-01-20,314.0,1425680.0,7303.0,0.00512246787498,-0.0229564049322,-0.0292689217613
2016-01-21,314.0,1425598.0,21448.0,0.015044914485,-0.0184789450186,-0.0270031655732
2016-01-22,315.5,1509720.0,24155.0,0.0159996555653,-0.0124121124737,-0.0247251423573
2016-01-25,313.5,1483438.0,-31421.0,-0.0211812020455,-0.0102988196846,-0.0244039085457
2016-01-26,318.0,1524332.0,-14148.0,-0.00928144262536,-0.00751494635202,-0.0236743615829
2016-01-27,324.5,1649402.0,23770.0,0.0144112836046,-0.00238207284273,-0.0217319711027
2016-01-28,318.5,1610256.0,5050.0,0.00313614729583,0.0018499331003,-0.0197559268723
2016-01-29,321.0,1643326.0,7795.0,0.00474342887534,0.00333773627868,-0.0171979506806
2016-02-01,324.5,1665216.0,6108.0,0.00366799262078,0.00353851554135,-0.0139533259048
2016-02-03,329.0,1618274.0,1547.0,0.000955956778642,0.00326192024296,-0.0118711737084
2016-02-04,340.5,1566600.0,37136.0,0.0237048385038,0.00512015730584,-0.00891812381319
2016-02-05,335.5,1335296.0,9579.0,0.00717369032784,0.00433303489012,-0.00707295506423
2016-02-15,339.5,1424286.0,-3343.0,-0.00234714095343,0.00249835523825,-0.00495687861771
2016-02-16,339.0,1552220.0,3749.0,0.00241525041553,0.00485800048435,-0.00272040960012
2016-02-17,339.0,1591928.0,4948.0,0.00310818077199,0.00609696282409,-0.000708991763963
2016-02-18,344.0,1706434.0,-6156.0,-0.00360752305685,0.00429508215794,0.000956504657608
2016-02-19,353.0,1732626.0,34067.0,0.0196620620953,0.00594767363789,0.0038988033691
2016-02-22,365.5,1729970.0,62454.0,0.0361012040671,0.00908345115707,0.00621059371788
2016-02-23,368.0,1502256.0,43486.0,0.0289471301829,0.0116113649133,0.00757494022731
2016-02-24,372.5,1633890.0,51943.0,0.0317910018422,0.0146948694196,0.0089783948313
2016-02-25,369.5,1643246.0,34034.0,0.020711445517,0.014395530121,0.0097578437134
2016-02-29,369.5,1629886.0,35592.0,0.0218371100801,0.0158618720962,0.0100974534932
2016-03-01,377.5,1436494.0,11375.0,0.00791858511069,0.0168884447026,0.00969339997042
2016-03-02,385.5,1382918.0,17270.0,0.0124880867846,0.0178957283395,0.0113768644119
2016-03-03,383.5,1400864.0,23727.0,0.0169374043447,0.0192786506968,0.0126878067604
2016-03-04,396.5,1444834.0,31284.0,0.0216523143835,0.0218046344408,0.0130498582994
2016-03-07,407.0,1419456.0,35705.0,0.0251540026602,0.0223538284973,0.0141507510676
2016-03-08,423.0,1341538.0,46345.0,0.034546170142,0.0221983251048,0.0156408881309
2016-03-09,424.0,1047014.0,63177.0,0.0603401673712,0.0253376288236,0.0184744968685
2016-03-10,439.0,1174028.0,75851.0,0.0646074880667,0.0286192774461,0.0216570734329
2016-03-11,427.0,1147334.0,47763.0,0.0416295516388,0.0307110880583,0.0225533090896
2016-03-14,422.5,1087486.0,26790.0,0.0246347998963,0.0309908570399,0.023426364568
2016-03-15,413.0,1039788.0,22925.0,0.0220477635826,0.0324037748871,0.0246461097948
2016-03-16,419.0,1061572.0,27431.0,0.0258399807079,0.0337389642794,0.0258173463095
2016-03-17,435.5,1086568.0,12648.0,0.0116403207162,0.0332092559165,0.0262439533067
2016-03-18,449.5,933232.0,57525.0,0.0616406209817,0.0372080865764,0.0295063605086
2016-03-21,422.5,1231352.0,50794.0,0.0412505928443,0.0388177455948,0.030585787046
2016-03-22,416.5,1448306.0,20296.0,0.0140136131453,0.0367644898951,0.0294814074999
2016-03-23,411.0,1570664.0,42004.0,0.0267428297841,0.0334047561364,0.02937119248
2016-03-24,390.0,1482932.0,-2527.0,-0.00170405655822,0.0267736016739,0.02769643956
2016-03-25,392.5,1436880.0,-3986.0,-0.00277406603196,0.0223332399068,0.0265221639825
2016-03-28,378.5,1480124.0,58155.0,0.0392906270015,0.0237988226173,0.0273948398286
2016-03-29,379.0,1393050.0,64312.0,0.0461663256882,0.0262106788279,0.0293072268575
2016-03-30,379.0,1318524.0,47283.0,0.035860553164,0.0272127360735,0.0304758501765
2016-03-31,380.0,1240802.0,46103.0,0.0371558072924,0.0297642847311,0.0314867703238
2016-04-01,386.5,1143210.0,35307.0,0.0308840895374,0.0266886315867,0.0319483590815
2016-04-05,382.0,1180076.0,53874.0,0.0456529918412,0.0271288714864,0.0329733085406
2016-04-06,375.0,1313716.0,38070.0,0.0289788660563,0.0286253967775,0.0326949433363
2016-04-07,377.5,1278100.0,34105.0,0.0266841405211,0.0286195278512,0.0310121419938
2016-04-08,377.0,1302510.0,31371.0,0.0240850358155,0.0311984370886,0.0289860193812
2016-04-11,388.0,1387090.0,44599.0,0.0321529244678,0.0346911361385,0.0285121880227
2016-04-12,409.5,1473448.0,58582.0,0.0397584441392,0.0347379178523,0.0292683702348
2016-04-13,419.0,1450180.0,73070.0,0.0503868485291,0.0351599701364,0.0306853244821
2016-04-14,417.5,1399332.0,46901.0,0.0335167065428,0.0349255854743,0.0310691607739
2016-04-15,408.5,1400088.0,56513.0,0.0403638914125,0.0352463938863,0.0325053393087
2016-04-18,425.5,1446714.0,67691.0,0.0467894829248,0.036836933225,0.0317627824059
2016-04-19,433.5,1509810.0,45643.0,0.030230956213,0.0352947296622,0.0312118005743
2016-04-20,454.5,1282812.0,18160.0,0.0141564001584,0.0338124830724,0.031218939925
2016-04-21,474.0,1140156.0,41433.0,0.0363397640323,0.0347780454235,0.0316987866374
2016-04-22,473.0,1049276.0,63217.0,0.0602482092414,0.0383943627661,0.0347963999273
2016-04-25,471.0,1082698.0,57891.0,0.0534692037854,0.0405259906979,0.0376085634182
2016-04-26,450.5,1039454.0,58893.0,0.0566576298711,0.0422159092711,0.0384769135617
2016-04-27,434.5,1003776.0,42815.0,0.0426539387274,0.0414426182909,0.0383012942136
2016-04-28,446.0,910042.0,37494.0,0.0412002962501,0.0422109772616,0.038568281368
2016-04-29,462.0,824094.0,46023.0,0.0558467844688,0.0437592665673,0.0395028302268
2016-05-03,442.5,762278.0,33707.0,0.0442187758272,0.0435021958575,0.0401695645413
2016-05-04,435.0,840028.0,30148.0,0.0358892798811,0.0440680282243,0.0396813789433
2016-05-05,412.5,966264.0,21444.0,0.0221926926803,0.0448716574765,0.0393420702745
2016-05-06,417.5,1007746.0,42308.0,0.0419828012217,0.0454359611954,0.0401070033095
2016-05-09,388.0,977240.0,63986.0,0.0654762392043,0.0459587641917,0.0421765634789
2016-05-10,385.5,981470.0,64056.0,0.0652653672552,0.0471383805387,0.0438321856183
2016-05-11,385.0,963338.0,35354.0,0.0366994761963,0.0451425651712,0.0436792372212
2016-05-12,373.0,1018774.0,25217.0,0.0247523003139,0.0433524013299,0.0423975098104
2016-05-16,367.5,1017220.0,36592.0,0.0359725526435,0.0428296269692,0.0425203021154
2016-05-17,385.5,1038494.0,43584.0,0.0419684658746,0.0414417951098,0.0426005308385
2016-05-18,372.0,1036164.0,16544.0,0.0159665844403,0.0386165759711,0.0410593859143
2016-05-20,375.0,1160884.0,34172.0,0.0294361882841,0.0379712668114,0.0410196475179
2016-05-23,353.5,1142714.0,18905.0,0.0165439471294,0.0374063922563,0.0411390248664
2016-05-24,350.5,1210206.0,19296.0,0.0159443929381,0.034802551428,0.0401192563117
2016-05-25,342.0,1241750.0,24841.0,0.0200048318905,0.0302554106966,0.0381070874442
2016-05-26,345.0,1291172.0,25284.0,0.0195822090318,0.0256870948742,0.0364127377065
2016-05-27,350.0,1402116.0,39725.0,0.0283321779368,0.0248503650483,0.0349964651098
2016-05-30,347.5,1400878.0,42431.0,0.0302888616996,0.0254040211869,0.0343782112584
2016-05-31,344.0,1394062.0,51721.0,0.0371009323832,0.0255168591608,0.034173243065
2016-06-01,348.5,1409806.0,56331.0,0.0399565613992,0.0253156687133,0.0333787319116
2016-06-02,343.5,1364196.0,49167.0,0.03604100877,0.0273231111463,0.0329698435587
2016-06-03,347.5,1278556.0,45289.0,0.0354219916844,0.0279216914863,0.0329464791489
2016-06-06,367.0,1298498.0,50718.0,0.0390589742918,0.0301731942025,0.0337897932294
2016-06-08,366.5,1222610.0,27780.0,0.0227218818757,0.0308509430963,0.0328267472621
2016-06-13,373.0,1254470.0,24705.0,0.019693575773,0.0308198174845,0.0305376140906
2016-06-14,355.5,1247496.0,898.0,0.000719841987469,0.0289335807801,0.0273103378272
2016-06-15,360.0,1300000.0,-1411.0,-0.00108538461538,0.0259918245249,0.0254210947866
2016-06-16,366.0,1294456.0,-4452.0,-0.00343928260211,0.0226190100947,0.0240115156408
2016-06-17,372.5,1265206.0,808.0,0.000638631179428,0.0189727799744,0.0222448195676
2016-06-20,369.5,1289372.0,-6791.0,-0.00526690512901,0.0144504333215,0.0198830510174
2016-06-21,374.0,1294788.0,-7652.0,-0.00590984778975,0.0102553476656,0.0187892294059
2016-06-22,386.5,1353878.0,1964.0,0.00145064769499,0.00685821326662,0.0173899523765
2016-06-23,387.5,1373992.0,-12173.0,-0.00885958579089,0.00206635725834,0.0161197757304
2016-06-24,385.0,1372084.0,-3913.0,-0.00285186621227,-0.00049101755045,0.0151799627729
2016-06-27,411.0,1381868.0,25753.0,0.0186363675836,-0.000596738369395,0.0151115395576
2016-06-28,419.0,1334626.0,25951.0,0.0194443986555,0.00127571729741,0.0151046490388
2016-06-29,418.5,1328964.0,32889.0,0.0247478487002,0.00385904062897,0.0149254325769
2016-06-30,428.0,1300600.0,32782.0,0.0252052898662,0.0067234978758,0.0146712539853
2016-07-01,421.0,1164130.0,17094.0,0.0146839270528,0.00812802746314,0.0135504037187
2016-07-04,438.0,1107406.0,5123.0,0.0046261262807,0.00911733060411,0.0117838819628
2016-07-05,440.5,1067200.0,1438.0,0.00134745127436,0.00984306051052,0.010049204088
2016-07-06,428.0,1025942.0,3758.0,0.00366297509996,0.010064293251,0.00846125325882
2016-07-07,426.5,1120748.0,-5829.0,-0.00520099076688,0.0104301527534,0.00624825500588
2016-07-08,430.0,1114298.0,-10829.0,-0.00971822618366,0.00974351675628,0.00462624960291
2016-07-11,429.0,1076800.0,3345.0,0.00310642644874,0.00819052264279,0.0037968921367
2016-07-12,453.0,1106048.0,-3152.0,-0.00284978590441,0.0059611041868,0.00361841074211
2016-07-13,457.5,1147308.0,-9118.0,-0.0079472992431,0.00269158939247,0.00327531501072
2016-07-14,464.5,1163710.0,-7285.0,-0.00626015072484,-0.000454954666631,0.00313427160458
2016-07-15,461.5,1155760.0,-4691.0,-0.00405880113518,-0.00232922748543,0.00289939998885
2016-07-18,431.0,1061056.0,-8702.0,-0.00820126364678,-0.00361196647818,0.00275268206296
2016-07-19,423.5,959064.0,-14689.0,-0.015315974742,-0.00527830907982,0.00228237571535
2016-07-20,423.0,936746.0,-18392.0,-0.0196339242441,-0.00760799901423,0.00122814711839
2016-07-21,447.0,1001078.0,-18238.0,-0.0182183606073,-0.00890973599827,0.000760208377575
2016-07-25,442.5,960264.0,-23186.0,-0.0241454433364,-0.0103524577135,-0.000304470478632
2016-07-26,446.0,964438.0,-11739.0,-0.0121718555262,-0.011880285911,-0.00184488163412
2016-07-27,466.0,1041674.0,-6338.0,-0.00608443716556,-0.0122037510372,-0.00312132342518
2016-07-28,472.5,1066438.0,4762.0,0.0044653322556,-0.0109624878873,-0.00413544924741
2016-07-29,461.0,1039244.0,-8920.0,-0.00858316237573,-0.0111947890524,-0.0058248718595
2016-08-01,486.5,1071792.0,-17492.0,-0.0163203308105,-0.0124209420199,-0.00737508475267
2016-08-02,485.5,1030850.0,-9328.0,-0.00904884318766,-0.012505699974,-0.00805883322608
2016-08-03,483.5,1029188.0,-9347.0,-0.00908191700642,-0.0118822942004,-0.00858030164012
2016-08-04,473.5,952152.0,-8632.0,-0.00906577941337,-0.0108254797173,-0.00921673936579
2016-08-05,492.5,1012542.0,17498.0,0.0172812584564,-0.00727551781098,-0.00809262690462
2016-08-08,503.0,968776.0,12975.0,0.0133931889312,-0.00352165458422,-0.00693705614888
2016-08-09,501.5,929586.0,8891.0,0.00956447278681,-0.00134802175292,-0.00661415383198
2016-08-10,494.0,772160.0,19490.0,0.0252408827186,0.0017845102355,-0.00520962040083
2016-08-11,431.0,977780.0,12434.0,0.0127165620078,0.00260963321072,-0.00417642733828
2016-08-12,432.0,1137362.0,23675.0,0.0208157121479,0.00554952066309,-0.00282263419464
2016-08-15,421.5,1143116.0,26786.0,0.0234324425518,0.00952479799931,-0.0014480720103
2016-08-16,438.0,1239102.0,29430.0,0.0237510713404,0.0128047894521,0.000149544739063
2016-08-17,426.5,1229134.0,26855.0,0.0218487162506,0.0158978527778,0.0020077792887
2016-08-18,437.0,1237644.0,27958.0,0.0225896946133,0.0190634001805,0.00411896023157
2016-08-19,444.5,1300214.0,19952.0,0.0153451662572,0.0188697909606,0.00579713657479
2016-08-22,443.5,1350036.0,7388.0,0.00547244666068,0.0180777167335,0.00727803107465
2016-08-23,456.5,1380850.0,1933.0,0.00139986240359,0.0172612556952,0.00795661697114
2016-08-24,456.0,1403222.0,1803.0,0.0012849000372,0.0148656574271,0.00832508383128
2016-08-25,442.0,1396258.0,-5861.0,-0.00419764828563,0.0131742363977,0.00789193480422
2016-08-26,431.0,1389910.0,-18306.0,-0.0131706369477,0.00977560148815,0.00766256107562
2016-08-29,421.0,1497454.0,-7989.0,-0.00533505536731,0.00689885169624,0.00821182484777
2016-08-30,418.0,1609924.0,23987.0,0.0148994610926,0.00601369067146,0.00940924006179
2016-08-31,412.5,1661566.0,23668.0,0.014244393542,0.00525325840059,0.0105755555892
2016-09-01,417.5,1575518.0,40035.0,0.0254106903253,0.0055353579718,0.0122993790761
2016-09-02,419.5,1571582.0,55862.0,0.0355450749627,0.00755534884234,0.0132125699015
2016-09-05,418.5,1609242.0,58257.0,0.0362015159932,0.0106282557756,0.0143529862546
2016-09-06,424.0,1646856.0,68862.0,0.0418142205512,0.0146696915904,0.0159654736428
2016-09-07,407.5,1639162.0,30274.0,0.0184691934049,0.0163881209271,0.0156268891771
2016-09-08,408.5,1622772.0,15969.0,0.00984056910028,0.0177919426657,0.0154830895317
2016-09-12,398.0,1663694.0,33207.0,0.0199598002998,0.0211049863905,0.0154402939393
2016-09-13,393.5,1675478.0,8826.0,0.00526775045688,0.0221652669729,0.0145320593346
2016-09-14,393.5,1604784.0,7192.0,0.00448160001595,0.0211234808652,0.0135685857683
2016-09-19,393.5,1623542.0,6057.0,0.00373073194288,0.0200721147053,0.012662686553
2016-09-20,397.5,1674800.0,10635.0,0.00635001194172,0.018166046867,0.0118507024194
2016-09-21,399.0,1685390.0,8694.0,0.005158449973,0.015127384368,0.0113413666052
2016-09-22,408.0,1642682.0,28691.0,0.0174659489786,0.0132538276665,0.0119410417211
2016-09-23,413.5,1610848.0,33546.0,0.0208250561195,0.0111549112234,0.0129123014069
2016-09-26,411.5,1594044.0,37649.0,0.0236185450339,0.0116698463862,0.0140289836567
2016-09-27,406.0,1571258.0,40914.0,0.0260390082342,0.0132896902996,0.0155408164827
2016-09-28,413.0,1560438.0,45163.0,0.028942514858,0.0141879617555,0.017646474073
2016-09-29,413.5,1550926.0,28869.0,0.018614040902,0.0155225908,0.0188439288864
2016-09-30,404.5,1344912.0,17684.0,0.0131488156846,0.0163893123668,0.018756396616
2016-10-10,412.5,1490188.0,20655.0,0.0138606672447,0.017402305897,0.0187372103012
2016-10-11,422.0,1642226.0,10309.0,0.00627745511276,0.0173950502141,0.0177805485405
2016-10-12,428.0,1698272.0,7565.0,0.00445452789659,0.0173246580065,0.0162260211872
2016-10-13,427.0,1665474.0,2879.0,0.00172863701265,0.0157509268099,0.0145023772382
2016-10-14,438.5,1677404.0,-10074.0,-0.00600570882149,0.0130678503158,0.0121113807696
2016-10-17,442.0,1612010.0,-12159.0,-0.00754275717893,0.0099517200945,0.0108107832404
2016-10-18,437.5,1585360.0,-9874.0,-0.00622823838119,0.00672499543297,0.0100073428663
2016-10-19,436.0,1666534.0,-13101.0,-0.00786122575357,0.00304462137181,0.00861629156363
2016-10-20,443.5,1560724.0,-19813.0,-0.0126947493599,-8.62576543827e-05,0.00771816657279
2016-10-21,444.5,1553700.0,-17821.0,-0.0114700392611,-0.00254814314895,0.00692058460894
2016-10-24,454.0,1626710.0,-172.0,-0.00010573488821,-0.00394478336224,0.00672876126739
2016-10-26,474.0,1339652.0,8235.0,0.00614711880399,-0.00395781699312,0.0067186166105
2016-10-27,478.5,1450892.0,-3153.0,-0.00217314589921,-0.0046205843727,0.00635203681689
2016-10-28,494.0,1439618.0,18120.0,0.0125866722978,-0.00353478084418,0.00610807298285
2016-10-31,502.0,1434258.0,21286.0,0.0148411234241,-0.00145009761963,0.00580887634808
2016-11-01,502.0,1414520.0,17838.0,0.0126106382377,0.000565241922037,0.00525848100827
2016-11-02,491.5,1381070.0,15869.0,0.0114903661654,0.00233710237669,0.00453104890483
2016-11-03,500.5,1343350.0,17751.0,0.0132139799754,0.00444462294959,0.0037446221607
2016-11-04,500.0,1430914.0,16927.0,0.0118295019826,0.00689704808385,0.00340539521473
2016-11-07,520.0,1457486.0,14820.0,0.0101681937254,0.0090608713825,0.00325636411677
2016-11-08,519.0,1281542.0,14609.0,0.0113995483566,0.010211399707,0.00313330817237
2016-11-09,551.5,1137634.0,22754.0,0.0200011603029,0.0115968038569,0.00381949343187
2016-11-10,588.0,935634.0,19049.0,0.0203594567961,0.0138500641264,0.00461473987685
2016-11-11,614.5,973154.0,29572.0,0.0303877906272,0.0156301759593,0.00604769755758
2016-11-15,591.0,807626.0,41721.0,0.0516588123711,0.019311944854,0.00893092361721
2016-11-16,577.0,770890.0,27541.0,0.0357262385035,0.0216235048806,0.0110943734013
2016-11-18,551.0,843686.0,16047.0,0.0190201093772,0.0223764792018,0.0123567907892
2016-11-21,552.5,911746.0,25206.0,0.0276458575086,0.0238196669551,0.0141321449524
2016-11-22,580.5,785230.0,33575.0,0.0427581727647,0.0269125340333,0.0169047910586
2016-11-24,622.0,616390.0,31271.0,0.0507324907932,0.0309689637401,0.0200149175613
2016-11-29,577.0,978978.0,9729.0,0.00993791484589,0.030822800389,0.020517100048
2016-12-01,595.0,912974.0,29595.0,0.0324160381347,0.0320642881722,0.0218305460145
2016-12-06,604.5,1006578.0,39465.0,0.0392070957243,0.033949052065,0.0238995580957
2016-12-07,644.5,1088068.0,34686.0,0.0318785222982,0.0340981252321,0.0248641505957
2016-12-08,635.0,990776.0,20147.0,0.0203345660371,0.0309657005987,0.0251388227264
